Product,Name,Product ISIN,Product Line,Product Type,Product Type Symbol,Liquidity Class,Trading Environment,Partition,Currency,US Approval Type,Settlement Type,Contract Size,Tick Size,Tick Value,Max Order Qty (TSL),Max TES Qty (TSL),Max Future Spread Qty (TSL),Max Market Order Qty,Position Limit,Pre Trade Limits,Underlying,Underlying ISIN,Underlying Name,Underlying Category
EVKF,FUT ON  EVONIK INDUSTRIES AG,DE000A1XQ7W6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,416138,TES only,EVK,DE000EVNK013,EVONIK INDUSTRIES AG,STOCK_EQUITIES
EVN,OPT ON EVN AG,AT0000741053,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,84048,TES only,EVN,AT0000741053,EVN AG,STOCK_EQUITIES
EVNF,FUT ON EVN,DE000A1CRJB5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,84048,TES only,EVN,AT0000741053,EVN AG,STOCK_EQUITIES
EVT,OPT ON EVOTEC SE,DE0005664809,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,304842,TES only,EVT,DE0005664809,EVOTEC SE,STOCK_EQUITIES
EVTF,FUT ON EVOTEC SE,DE000A1RRQK9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,304842,TES only,EVT,DE0005664809,EVOTEC SE,STOCK_EQUITIES
EXDF,FUT ON EXPEDIA GROUP INC.,DE000A18UB11,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EXPE,US30212P3038,EXPEDIA GROUP INC.,STOCK_EQUITIES
EXPF,FUT ON EXPERIAN PLC,DE000A0SYBP6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,EXPN,GB00B19NLV48,EXPERIAN PLC,STOCK_EQUITIES
EXS1,OPT ON ISHARES DAX UCITS ETF,DE0005933931,OPTION,EXTF-OPTIONS,OSTK,,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,139220,TES only,EXS1,DE0005933931,ISHARES DAX UCITS ETF (D,STOCK_EQUITIES
EXSA,OPT ON ISHARES STOXX E. 600,DE0002635307,OPTION,EXTF-OPTIONS,OSTK,,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,362485,TES only,EXSA,DE0002635307,ISHARES STOXX EUROPE 600,INDICES
EXSF,FUT ON ISHARES DAX UCITS ETF,DE0007200164,FUTURE,EXTF-FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,500,139220,TES only,EXS1,DE0005933931,ISHARES DAX UCITS ETF (D,STOCK_EQUITIES
EXX1,OPT ON ISHARES EUROSTOXX BANKS,DE0006289309,OPTION,EXTF-OPTIONS,OSTK,,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1086957,TES only,EXX1,DE0006289309,ISHARES EURO STOXX BANKS,INDICES
F2DR,COVIVIO DIVIDEND FUT,DE000A3CLL68,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F1DD,XC000A3CLNA0,COVIVIO DIVIDEND,STOCK_DIVIDEND
F2IA,FIAT CHRYSLER DIVIDEND FUT,DE000A2YYX49,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F2ID,XC000A2X2GS8,FIAT CHRYSLER DIVIDENDS,STOCK_DIVIDEND
F2IM,CNH INDUSTRIAL DIVIDEND FUT,DE000A2YYX80,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F1ID,XC000A2X2GW0,CNH INDUSTRIAL DIVIDENDS,STOCK_DIVIDEND
F2ME,FRESENIUS MED DIVIDEND FUT,DE000A2X2JP0,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F2MD,XC000A2X2FZ5,FRESENIUS MED DIVIDENDS,STOCK_DIVIDEND
F2MX,FUT ON MDAX,DE000A0BRCY6,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,1,5,5000,250000,50000,250,999999999,TES only,MDAX,DE0008467416,MDAX,INDICES
F2OT,FUT ON FORTUM OYJ DIVIDENDS,DE000A2GF622,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F2OD,XC000A2GF6X7,FORTUM OYJ DIVIDENDS,STOCK_DIVIDEND
F2RE,DIVIDEND FUT ON FRESENIUS,DE000A1637M0,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F2RD,XC000A1637L0,FRESENIUS,STOCK_DIVIDEND
F2TE,ORANGE DIVIDENDS FUT,DE000A1EZHS2,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,F1TD,XC000A1CRLK4,ORANGE DIVIDENDS,STOCK_DIVIDEND
F3D,OPT ON FUGRO,NL00150004A7,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,200370,TES only,F3D,NL00150004A7,FUGRO,STOCK_EQUITIES
FACC,OPT ON FACC,AT00000FACC2,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,50999,TES only,FAC,AT00000FACC2,FACC AG,STOCK_EQUITIES
FATX,FUT ON ATX INDEX,DE000A1YD5K9,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.5,5,5000,250000,50000,250,999999999,TES only,ATX,AT0000999982,ATX INDEX,INDICES
FAU,OPTION ON FAURECIA S.A.,FR0000121147,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,185175,TES only,FAU,FR0000121147,FAURECIA,STOCK_EQUITIES
FAUF,FUT ON FAURECIA,DE000A1RRPL9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,185175,TES only,FAU,FR0000121147,FAURECIA,STOCK_EQUITIES
FBKF,FUT ON Finecobank Banca Fineco,DE000A2X1W83,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,152228,TES only,FBK,IT0000072170,FINECOBANK BANCA FINECO,STOCK_EQUITIES
FBON,"EURO BONO FUTURE 8,5-10,5 YEAR",DE000A163W29,FUTURE,FIXED INCOME FUTURES,FBND,3,T7,6,EUR,CFTC,Physical,1,0.01,10,7500,250000,50000,2000,999999999,Order book and TES,,,"8,5-10,5 SPANISH BONDS",DEBT_INSTRUMENT
FBTM,MID TERM EURO BTP FUTURES,DE000A1KQR10,FUTURE,FIXED INCOME FUTURES,FBND,3,T7,6,EUR,CFTC,Physical,1,0.01,10,7500,250000,50000,2000,999999999,TES only,,,"4,5-6 Italian Gov. Bonds",DEBT_INSTRUMENT
FBTP,EURO BTP FUTURES,DE000A0ZW3V8,FUTURE,FIXED INCOME FUTURES,FBND,2,T7,3,EUR,CFTC,Physical,1,0.01,10,7500,250000,50000,2000,999999999,Order book and TES,,,"8,5-11year Italian Bonds",DEBT_INSTRUMENT
FBTS,SHORT TERM EURO-BTP FUTURES,DE000A1EZJ09,FUTURE,FIXED INCOME FUTURES,FBND,3,T7,6,EUR,CFTC,Physical,1,0.01,10,7500,250000,50000,2000,999999999,Order book and TES,,,"2-3,25 Italian Bonds",DEBT_INSTRUMENT
FBUF,FUT ON FACEBOOK INC,DE000A2G98Z4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FB2A,US30303M1027,FACEBOOK INC.,STOCK_EQUITIES
FCAG,FUT ON BBG  AGRICULTURE,DE000A0YK512,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CAG,US09376A1043,BLOOMBERG AGRICULTURE,INDICES
FCBI,FUT EUR STX 50 CORPBOND (PI),DE000A2GF978,FUTURE,BOND INDEX FUTURES,FINX,,T7,6,EUR,CFTC,Cash,1,0.01,10,5000,250000,50000,500,999999999,TES only,SX5B,DE000A0QZJL9,EURO STOXX 50 CORPBOND (,INDICES
FCCO,FUT ON BBG COMMODITY INDEX,DE000A0YK504,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CCO,US09376A8642,BLOOMBERG COMMODITY INDE,INDICES
FCEE,FUT ON CECE EUR,DE000A1YD5M5,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.5,5,5000,250000,50000,250,999999999,TES only,CECE,AT0000726476,CECE EUR,INDICES
FCEN,FUTURES ON BBG ENERGY INDEX,DE000A0YK520,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CEN,US09376A8568,BLOOMBERG ENERGY,INDICES
FCGR,FUT ON BBG GRAINS,DE000A0YK6G7,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CGR,US09376A8311,BLOOMBERG GRAINS,INDICES
FCIN,FUT ON BBG IND.METAL INDEX,DE000A0YK538,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CIN,US09376A8238,BLOOMBERG INDUSTRIAL MET,INDICES
FCLI,FUT ON BBG LIVESTOCK,DE000A0YK6F9,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CLI,US09376A8154,BLOOMBERG LIVESTOCK,INDICES
FCPE,FUT ON BBG PETROLEUM,DE000A0YK6E2,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CPE,US09376A7990,BLOOMBERG PETROLEUM,INDICES
FCPR,FUT ON BBG PREC.METALS,DE000A0YK6H5,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CPR,US09376A7818,BLOOMBERG PRECIOUS METAL,INDICES
FCRU,FUT ON WISDOMTREE WTI CRUD OIL,DE000A1KQSJ4,FUTURE,FUTURES ON EXCHANGE-TRADED COMMODITIES SECURITIES,FSTK,,T7,6,USD,NONE,Physical,100,0.01,0.01,5000,250000,50000,500,604391,TES only,CRUD,GB00B15KXV33,WISDOMTREE WTI CRUDE OIL,STOCK_EQUITIES
FCSO,FUT ON BLOOMBERG SOFTS,DE000A0YK6J1,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CSO,US09376A7735,BLOOMBERG SOFTS,INDICES
FCXA,FUT ON BBG  EX-AGRICULTURE,DE000A1XRJJ4,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXA,US09376A4013,BLOOMBERG EX-AGRICULTURE,INDICES
FCXB,FUT ON BBG EX-AGRI & LIVES.,DE000A1XRJK2,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXB,US09376A3023,BLOOMBERG EX-AGRIC.& LIV,INDICES
FCXE,FUT ON BBG EX-ENERGY,DE000A0YK6K9,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXE,US09376A8493,BLOOMBERG EXENERGY,INDICES
FCXG,FUT ON FREEPORT-MCMORAN INC.,DE000A1KD639,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FCX,US35671D8570,FREEPORT-MCMORAN INC.,STOCK_EQUITIES
FCXI,FUT ON BBG  EX-INDUST. METAL,DE000A1XRJH8,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXI,US09376A6091,BLOOMBERG EX-INDUST. MET,INDICES
FCXL,FUT ON BBG EX-LIVESTOCK,DE000A1XRJM8,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXL,US09376A7081,BLOOMBERG EX-LIVESTOCK,INDICES
FCXP,FUT ON BBG EX-PREC.METALS,DE000A1XRJP1,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXP,US09376A8808,BLOOMBERG EX-PRECIOUS ME,INDICES
FCXR,FUT ON BBG EX-GRAINS,DE000A1XRJN6,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXR,US09376A5002,BLOOMBERG EX-GRAINS,INDICES
FCXS,FUT ON BBG EX-SOFTS,DE000A1XRJQ9,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXS,US09376A8725,BLOOMBERG EX-SOFTS,INDICES
FCXT,FUT ON BBG  EX-PETROLEUM,DE000A1XRJL0,FUTURE,COMMODITY INDEX FUTURES,FINX,,T7,6,USD,NONE,Cash,1,0.01,2.5,5000,250000,50000,1000,2500,TES only,CXT,US09376A8071,BLOOMBERG  EX-PETROLEUM,INDICES
FD3D,FUT ON ESTX SEL. DIV30 IDX DIV,DE000A0ZW4F9,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.1,10,5000,250000,50000,500,999999999,TES only,,,DJ-Stoxx Sel Div 30 Div,INDICES
FDAX,FUT ON DAX INDEX,DE0008469594,FUTURE,INDEX FUTURES,FINX,,T7,1,EUR,CFTC,Cash,1,0.5,12.5,5000,250000,50000,500,999999999,Order book and TES,DAX,DE0008469008,DEUTSCHER AKTIENINDEX,INDICES
FDIV,FUT ON DIVDAX,DE000A0SNKW6,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.05,10,5000,250000,50000,500,999999999,TES only,GSUK,DE000A0C33C3,DIVDAX,INDICES
FDJ,OPT ON Francaise des Jeux,FR0013451333,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,902819,TES only,FDJ,FR0013451333,FRANCAISE DES JEUX,STOCK_EQUITIES
FDJF,FUT ON FRANCAISE DES JEUX,DE000A26RXW0,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1433643,TES only,FDJ,FR0013451333,FRANCAISE DES JEUX,STOCK_EQUITIES
FDR,OPTION ON COVIVIO,FR0000064578,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,134874,TES only,FDR,FR0000064578,COVIVIO,STOCK_EQUITIES
FDRF,FUT ON COVIVIO,DE000A1RRPK1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,134874,TES only,FDR,FR0000064578,COVIVIO,STOCK_EQUITIES
FDVD,FUT ON DIVDAX INDEX DIV,DE000A0ZW4E2,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,10,5000,250000,50000,500,999999999,TES only,,,DivDAX Div,INDICES
FDXD,FUT ON DAX KURSIND DIV,DE000A0ZW4D4,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.1,10,5000,250000,50000,500,999999999,TES only,,,DAX Kursindex Div,INDICES
FDXF,FUT ON FEDEX CORP.,DE000A0YKRA1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,FDX,US31428X1063,FEDEX CORP.,STOCK_EQUITIES
FDXM,MINI-FUTURES ON DAX,DE000A160WT6,FUTURE,INDEX FUTURES,FINX,,T7,4,EUR,CFTC,Cash,1,0.1,0.5,5000,250000,50000,1000,999999999,Order book and TES,DAX,DE0008469008,DEUTSCHER AKTIENINDEX,INDICES
FEAD,FUT ON EURO STOXX AUT&PART DIV,DE000A2YY501,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX AUT&PART DIV,INDICES
FEBD,EURO STOXX BANKS IND.DIV. FUT.,DE000A1MLMX5,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX Banks Div,INDICES
FEDV,FUT ON EURO STOXX SEL.DIV 30,DE000A0ME643,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,CFTC,Cash,1,0.5,5,5000,250000,50000,250,999999999,TES only,SD3E,CH0020751589,EURO STOXX SEL. DIV. 30,INDICES
FEED,EURO STOXX OIL&GAS IND.DIV FUT,DE000A1MLMZ0,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX Oil &Gas Div,INDICES
FEFD,FUT ON MSCI EM DVP INDEX,DE000A2YZPM4,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,USD,CFTC,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,MSCI EM DVP Index,INDICES
FEID,EURO STOXX INS. INDEX DIV .FUT,DE000A1MLMY3,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX Insurance Div,INDICES
FEO1,FUT ON EONIA,DE0007201535,FUTURE,MONEY MARKET FUTURES,FINT,3,T7,6,EUR,CFTC,Cash,1,0.005,5.83,5000,250000,50000,999999,999999999,TES only,,,EONIA,INTEREST_RATE
FES1,MARKET ON CLOSE EUROSTOXX50 F.,DE000A2DB792,FUTURE,MOC FUTURES,FINX,,T7,6,EUR,NONE,Physical,1,0.01,0.1,5000,250000,50000,1000,999999999,TES only,FESX,DE0009652388,EURO STOXX 50,FUTURES
FESA,FUT ON EURO STOXX AUTOM.&PARTS,DE0005303648,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXAE,EU0009658301,EURO STOXX AUTOM.&PARTS,INDICES
FESB,FUT ON EURO STOXX BANKS,DE0005705651,FUTURE,INDEX FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,0.5,5000,250000,50000,500,999999999,Order book and TES,SX7E,EU0009658426,EURO STOXX BANKS,INDICES
FESC,FUT ON EURO STOXX CHEMICALS,DE0002272028,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX4E,EU0009658228,EURO STOXX CHEMICALS,INDICES
FESD,FUT ON FUTURE ON REALIZED DISP,DE000A26RDV4,FUTURE,INDEX FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.05,0.25,5000,250000,50000,1000,999999999,Order book and TES,SX5D,CH0502171678,FUTURE ON REALIZED DISP,INDICES
FESE,FUT ON EURO STOXX OIL & GAS,DE0005303655,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXEE,EU0009658400,EURO STOXX OIL & GAS,INDICES
FESF,FUT ON EURO STOXX FIN.SERVICES,DE0007200743,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXFE,EU0009658467,EURO STOXX FIN.SERV.,INDICES
FESG,FUT ON EURO STOXX IND.GOODS&SE,DE0002271152,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXNE,EU0009658525,EURO STOXX IND.GOODS&S.,INDICES
FESH,FUT ON EURO STOXX HEALTHCARE,DE0005705669,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXDE,EU0009658343,EURO STOXX HEALTHCARE,INDICES
FESI,FUT ON EURO STOXX INSURANCE,DE0005303663,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXIE,EU0009658442,EURO STOXX INSURANCE,INDICES
FESJ,FUT ON EURO STOXX ENERGY,DE000A2QBEH5,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXEN,CH0462353894,EURO STOXX ENERGY,INDICES
FESK,FUT ON EURO STOXX CON PRO SERV,DE000A2QBEJ1,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXCP,CH0462353654,EURO STOXX CONS PROD SER,INDICES
FESL,FUT ON EURO STOXX REAL EST.,DE000A0V8N36,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SEL,CH0043274445,EURO STOXX REAL ESTATE,INDICES
FESM,FUT ON EURO STOXX MEDIA,DE0007200735,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXME,EU0009658269,EURO STOXX MEDIA,INDICES
FESN,FUT ON EURO STOXX CONSTR.&MAT.,DE0002271194,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXOE,EU0009658509,EURO STOXX CONST&MAT,INDICES
FESO,FUT ON EURO STOXX FOOD&BEVER.,DE0002271160,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX3E,EU0009658368,EURO STOXX FOOD & BEV,INDICES
FESP,FUT ON EURO STOXX PERS DRU GRO,DE000A2QBEK9,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXPD,CH0462354173,EURO STOXX PERS DRU GRO,INDICES
FESQ,FUT ON EURO STOXX50-QUANTO-USD,DE000A18T9T9,FUTURE,INDEX FUTURES,FINX,3,T7,6,USD,CFTC,Cash,1,1,10,5000,250000,50000,1000,999999999,TES only,SX5E,EU0009658145,EURO STOXX 50,INDICES
FESR,FUT ON EURO STOXX RETAIL,DE0002271137,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXRE,CH0019113023,EURO STOXX RETAIL,INDICES
FESS,FUT ON EURO STOXX BASIC RES.,DE0002272036,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXPE,EU0009658244,EURO STOXX BASIC RES.,INDICES
FEST,FUT ON EURO STOXX TELECOMM.,DE0005705685,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXKE,EU0009658566,EURO STOXX TELECOM,INDICES
FESU,FUT ON EURO STOXX UTILITIES,DE0007200727,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX6E,EU0009658582,EURO STOXX UTILITIES,INDICES
FESV,FUT ON EURO STOXX TRAVEL& LEI.,DE0002271186,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXTE,CH0019113122,EURO STOXX TRAVEL& LEIS.,INDICES
FESW,FUT ON EURO STOXX FOOD BEV TOB,DE000A2QBEG7,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXFO,CH0462354033,EURO STOXX FOOD BEV TOB,INDICES
FESX,FUT ON EURO STOXX 50,DE0009652388,FUTURE,INDEX FUTURES,FINX,1,T7,3,EUR,CFTC,Cash,1,0.01,0.1,5000,250000,50000,1000,999999999,Order book and TES,SX5E,EU0009658145,EURO STOXX 50,INDICES
FESY,FUT ON EURO STOXX TECHNOLOGY,DE0005705677,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SX8E,EU0009658541,EURO STOXX TECHNOLOGY,INDICES
FESZ,FUT ON EURO STOXX PERS& HOUSE,DE0002271145,FUTURE,INDEX FUTURES,FINX,3,T7,6,EUR,NONE,Cash,1,0.1,5,5000,250000,50000,50,999999999,TES only,SXQE,CH0019112892,EURO STOXX PERS&HOUSE,INDICES
FETD,EURO STOXX TELE. IND.DIV. FUT.,DE000A1MLM00,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX Telecom .Div,INDICES
FEU3,THREE-MONTH-EURIBOR FUT. (ACI),DE0009653147,FUTURE,MONEY MARKET FUTURES,FINT,3,T7,6,EUR,CFTC,Cash,1,0.0025,6.25,5000,250000,50000,999999,999999999,TES only,,,3 MONATS-EURIBOR-FUTURE,INTEREST_RATE
FEUD,EURO STOXX UTILIT IND.DIV .FUT,DE000A1MLM18,FUTURE,INDEX DIVIDEND FUTURES,FINX,,T7,6,EUR,NONE,Cash,1,0.01,5,5000,250000,50000,500,999999999,TES only,,,EURO STOXX Utilities Div,INDICES
