ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
DE000C2F0LS2,ODAX,DAX,DE0008469008,EUR,OPT,20210618,14000,Call,ODAX SI 20210618 CS EU C 14000 0,1,3252957,2020-11-24,08:26,399,399,399,399,100,5
DE000C22JA27,DBK,DBK,DE0005140008,EUR,OPT,20201218,4.8,Put,DBK SI 20201218 PS AM P 4.80 0,6,3661134,2020-11-24,08:26,0.01,0.01,0.01,0.01,2,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:26,3494,3494,3493,3493,598,52
DE000C249XM8,RWE,RWE,DE0007037129,EUR,OPT,20231215,28,Put,RWE SI 20231215 PS AM P 28.00 0,4,3703610,2020-11-24,08:26,3.75,3.75,3.75,3.75,25,1
DE000C33WAN9,OESB,SX7E,EU0009658426,EUR,OPT,20201218,75,Call,OESB SI 20201218 CS EU C 75.0 0,1,3968082,2020-11-24,08:26,2.05,2.05,2.05,2.05,300,1
DE000C4KM8Z9,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13500,Call,ODAX SI 20201218 CS EU C 13500 0,1,4510224,2020-11-24,08:26,125,125,125,125,10,1
DE000C4QPR42,ODAX,DAX,DE0008469008,EUR,OPT,20201218,11350,Put,ODAX SI 20201218 CS EU P 11350 0,1,4615450,2020-11-24,08:26,22,22.2,22,22.2,2,2
DE000C4SMZR6,ANN,ANN,DE000A1ML7J1,EUR,OPT,20211217,76,Put,ANN SI 20211217 PS AM P 76.00 0,2,4638336,2020-11-24,08:26,22.4,22.4,22.4,22.4,2,1
DE000C405LY6,SOON,PHB,CH0012549785,CHF,OPT,20211217,140,Put,SOON SI 20211217 PS AM P 140.00 0,2,4658176,2020-11-24,08:26,2.55,2.55,2.55,2.55,1,1
DE000C4XHAE7,AFR,AFR,FR0000031122,EUR,OPT,20210618,4,Put,AFR SI 20210618 PS AM P 4.00 0,1,4871167,2020-11-24,08:26,0.52,0.52,0.52,0.52,5,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:26,151.24,151.24,151.23,151.23,117,11
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:26,175.26,175.27,175.26,175.26,666,55
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:26,135.41,135.41,135.4,135.4,900,19
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:26,112.345,112.345,112.34,112.345,179,7
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:26,225.88,225.92,225.88,225.9,32,18
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:26,169.96,169.97,169.96,169.96,284,45
DE000C4Y1BN7,ROY,ROY,GB00B03MLX29,EUR,OPT,20210618,12,Call,ROY SI 20210618 PS AM C 12.00 0,2,4885542,2020-11-24,08:26,3.46,3.46,3.46,3.46,10,1
DE000C4YRXX6,ROY,ROY,GB00B03MLX29,EUR,OPT,20201218,13,Call,ROY SI 20201218 PS AM C 13.00 0,2,4908592,2020-11-24,08:26,2.24,2.24,2.24,2.24,6,1
DE000C47BPV4,F2MX,MDAX,DE0008467416,EUR,FUT,20201218,,,F2MX SI 20201218 CS,,5035767,2020-11-24,08:26,29183,29183,29183,29183,1,1
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:26,13220,13222,13214.5,13218,140,115
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:26,13221,13222,13214,13218,145,94
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:26,73.6,73.6,73.6,73.6,1418,31
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:26,10501,10502,10498,10499,36,23
DE000C47BW95,FSTE,SXEP,EU0009658780,EUR,FUT,20201218,,,FSTE SI 20201218 CS,,5035985,2020-11-24,08:26,235.9,235.9,235.9,235.9,198,26
DE000C47BWK3,FSTS,SXPP,EU0009658624,EUR,FUT,20201218,,,FSTS SI 20201218 CS,,5035995,2020-11-24,08:26,450.8,450.8,450.8,450.8,1,1
DE000C47BWN7,FSTV,SXTP,CH0019112744,EUR,FUT,20201218,,,FSTV SI 20201218 CS,,5035998,2020-11-24,08:26,208.3,208.3,208.3,208.3,1,1
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:26,391.2,391.2,391,391,26,6
DE000C47D7F3,OESB,SX7E,EU0009658426,EUR,OPT,20210319,45,Put,OESB SI 20210319 CS EU P 45.0 0,1,5037547,2020-11-24,08:26,0.3,0.3,0.3,0.3,1,1
DE000C47DNF8,OESX,SX5E,EU0009658145,EUR,OPT,20210319,3250,Put,OESX SI 20210319 CS EU P 3250 0,1,5038057,2020-11-24,08:26,78.6,78.6,78.6,78.6,10,1
DE000C48YHS7,FRA,FRA,DE0005773303,EUR,OPT,20210319,56,Call,FRA SI 20210319 PS AM C 56.00 0,1,5095368,2020-11-24,08:26,1.38,1.38,1.38,1.38,1,1
DE000C5BZTE2,LHA,LHA,DE0008232125,EUR,OPT,20210319,6,Put,LHA SI 20210319 PS AM P 6.00 0,3,5182781,2020-11-24,08:26,0.15,0.15,0.15,0.15,1,1
DE000C5F0ZZ4,FRA,FRA,DE0005773303,EUR,OPT,20210319,60,Call,FRA SI 20210319 PS AM C 60.00 0,1,5268741,2020-11-24,08:26,0.72,0.72,0.72,0.72,1,1
DE000C5FBFJ2,SIX2,SIX2,DE0007231326,EUR,OPT,20210319,92,Call,SIX2 SI 20210319 PS AM C 92.00 0,7,5276334,2020-11-24,08:26,9,9,9,9,1,1
DE000C5M1225,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3100,Put,OESX SI 20210115 CS EU P 3100 0,1,5430102,2020-11-24,08:26,20.7,20.7,20.7,20.7,250,1
DE000C5SPRL6,ABBN,ABBN,CH0012221716,CHF,OPT,20201218,24.5,Call,ABBN SI 20201218 PS AM C 24.50 0,2,5599396,2020-11-24,08:26,0.5,0.5,0.5,0.5,1127,3
DE000C5ST1P9,BEI,BEI,DE0005200000,EUR,OPT,20201218,90,Put,BEI SI 20201218 PS AM P 90.00 0,4,5602173,2020-11-24,08:26,0.6,0.6,0.6,0.6,1,1
DE000C5SXTA9,EMSN,EMC1,CH0016440353,CHF,OPT,20201218,860,Call,EMSN SI 20201218 PS AM C 860.00 0,9,5607280,2020-11-24,08:26,4,4,4,4,17,1
DE000C5SYXZ6,FHZN,FHZN,CH0319416936,CHF,OPT,20201218,165,Call,FHZN SI 20201218 PS AM C 165.0 0,7,5608532,2020-11-24,08:26,2.3,2.3,2.3,2.3,50,2
DE000C5T06H9,GIVN,GIVN,CH0010645932,CHF,OPT,20201218,3750,Put,GIVN SI 20201218 PS AM P 3750.0 0,4,5609923,2020-11-24,08:26,190,190,190,190,4,1
DE000C5T6HY6,PER,PER,FR0000120693,EUR,OPT,20201218,142,Call,PER SI 20201218 PS AM C 142.00 0,4,5617248,2020-11-24,08:26,15.6,15.6,15.55,15.55,6,2
DE000C5TCNS6,VATN,VATN,CH0014786500,CHF,OPT,20210917,88,Call,VATN SI 20210917 PS AM C 88.00 0,1,5624332,2020-11-24,08:26,4,4,4,4,50,1
DE000C5UEVJ2,SIE,SIE,DE0007236101,EUR,OPT,20201218,102,Put,SIE SI 20201218 PS AM P 102.00 0,1,5661561,2020-11-24,08:26,0.45,0.45,0.45,0.45,1,1
DE000C5UEVS3,SIE,SIE,DE0007236101,EUR,OPT,20201218,110,Put,SIE SI 20201218 PS AM P 110.00 0,1,5661569,2020-11-24,08:26,1.73,1.73,1.73,1.73,2,1
DE000C5UUKZ7,MOR,MOR,DE0006632003,EUR,OPT,20201218,70,Put,MOR SI 20201218 PS AM P 70.00 0,1,5672602,2020-11-24,08:26,0.45,0.45,0.45,0.45,1,1
DE000C5V3LP9,DYS1,DYS1,FR0000130650,EUR,OPT,20201218,146,Put,DYS1 SI 20201218 PS AM P 146.00 0,2,5678801,2020-11-24,08:26,1.25,1.25,1.25,1.25,7,1
DE000C5VTRY5,HEN3,HEN3,DE0006048432,EUR,OPT,20210319,86,Put,HEN3 SI 20210319 PS AM P 86.00 0,3,5693617,2020-11-24,08:26,3.75,3.75,3.75,3.75,1,1
DE000C5VYWW9,ODAX,DAX,DE0008469008,EUR,OPT,20210115,12950,Put,ODAX SI 20210115 CS EU P 12950 0,1,5696700,2020-11-24,08:26,292,292,292,292,14,1
DE000C5WA6D9,GZF,GZF,FR0010208488,EUR,OPT,20210115,12.4,Call,GZF SI 20210115 PS AM C 12.40 0,3,5709787,2020-11-24,08:26,0.46,0.46,0.46,0.46,10,1
DE000C5WM9W9,VAR,VAR,DE000A0TGJ55,EUR,OPT,20210115,100,Put,VAR SI 20210115 PS AM P 100.00 0,1,5722565,2020-11-24,08:26,6.5,6.5,6.5,6.5,1,1
DE000C5X0WD6,SAP,SAP,DE0007164600,EUR,OPT,20210115,100,Call,SAP SI 20210115 PS AM C 100.00 0,7,5732653,2020-11-24,08:26,3.42,3.42,3.42,3.42,2,1
DE000C5X3SM9,ODX4,DAX,DE0008469008,EUR,OPT,20201127,13350,Call,ODX4 SI 20201127 CS EU C 13350 0,1,5733303,2020-11-24,08:26,41,41,41,41,1,1
DE000C5YMM23,ODX1,DAX,DE0008469008,EUR,OPT,20201204,13800,Call,ODX1 SI 20201204 CS EU C 13800 0,1,5773366,2020-11-24,08:26,12,12,12,12,2,1
DE000C5YNQK3,BAW1,BAY,DE000BAY0017,EUR,OPT,20201204,47,Put,BAW1 SI 20201204 PS AM P 47.00 0,1,5774641,2020-11-24,08:26,0.64,0.64,0.64,0.64,2,1
DE000C514257,ALV,ALV,DE0008404005,EUR,OPT,20210219,190,Put,ALV SI 20210219 PS AM P 190.00 0,4,5829868,2020-11-24,08:26,6.05,6.05,6.05,6.05,10,1
DE000C514851,AMS,AMS,AT0000A18XM4,CHF,OPT,20210219,19,Put,AMS SI 20210219 PS AM P 19.00 0,3,5830072,2020-11-24,08:26,0.65,0.65,0.65,0.65,21,1
DE000C51BUT0,HOLN,HOLN,CH0012214059,CHF,OPT,20210219,52,Call,HOLN SI 20210219 PS AM C 52.00 0,1,5838835,2020-11-24,08:26,0.47,0.47,0.47,0.47,50,1
DE000C0YXLS7,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3400,Call,OESX SI 20201218 CS EU C 3400 0,1,27248,2020-11-24,08:27,130,130,130,130,5,1
DE000P0YXUY1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3400,Put,OESX SI 20201218 CS EU P 3400 0,1,27249,2020-11-24,08:27,37.1,37.1,37.1,37.1,1,1
DE000C8BMYU0,HOLN,HOLN,CH0012214059,CHF,OPT,20201218,48,Call,HOLN SI 20201218 PS AM C 48.00 0,1,1559711,2020-11-24,08:27,1,1,1,1,30,1
DE000C0KAXH2,VOW,VOW,DE0007664005,EUR,OPT,20211217,180,Call,VOW SI 20211217 PS AM C 180.00 0,2,2191943,2020-11-24,08:27,10.75,10.75,10.75,10.75,1,1
DE000C0YZTJ4,ODAX,DAX,DE0008469008,EUR,OPT,20201218,14200,Call,ODAX SI 20201218 CS EU C 14200 0,1,2413627,2020-11-24,08:27,11.5,11.5,11.3,11.3,2,2
DE000C1JX5L8,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2950,Put,OESX SI 20201218 CS EU P 2950 0,1,2850572,2020-11-24,08:27,3.5,3.5,3.5,3.5,101,3
DE000C1KQ5X9,FMEM,MEM,XC000A1XQ560,USD,FUT,20201221,,,FMEM SI 20201221 CS,,2877038,2020-11-24,08:27,591.8,591.8,591.8,591.8,3,1
DE000C2H5LR1,SHA,SHA,DE000SHA0159,EUR,OPT,20201218,6.4,Put,SHA SI 20201218 PS AM P 6.40 0,2,3310542,2020-11-24,08:27,0.3,0.3,0.3,0.3,3,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:27,3493,3494,3491,3494,299,37
DE000C30PTX8,EOA,EOA,DE000ENAG999,EUR,OPT,20201218,8.8,Put,EOA SI 20201218 PS AM P 8.80 0,1,3882345,2020-11-24,08:27,0.11,0.11,0.11,0.11,100,1
DE000C3VSD49,ODAX,DAX,DE0008469008,EUR,OPT,20201218,15500,Call,ODAX SI 20201218 CS EU C 15500 0,1,4028174,2020-11-24,08:27,1.3,1.3,1.3,1.3,1,1
DE000C4QPR42,ODAX,DAX,DE0008469008,EUR,OPT,20201218,11350,Put,ODAX SI 20201218 CS EU P 11350 0,1,4615450,2020-11-24,08:27,22.1,22.1,22.1,22.1,1,1
DE000C4SKKR2,OSMI,SMI,CH0009980894,CHF,OPT,20201218,10250,Put,OSMI SI 20201218 CS EU P 10250 0,1,4635638,2020-11-24,08:27,78.7,78.7,78.7,78.7,4,1
DE000C4XHAC1,AFR,AFR,FR0000031122,EUR,OPT,20201218,4.6,Put,AFR SI 20201218 PS AM P 4.60 0,1,4871165,2020-11-24,08:27,0.23,0.23,0.23,0.23,293,1
DE000C4XNGD4,SLHN,SLHN,CH0014852781,CHF,OPT,20201218,420,Put,SLHN SI 20201218 PS AM P 420.00 0,8,4877147,2020-11-24,08:27,16.5,16.5,16.5,16.5,6,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:27,151.23,151.24,151.22,151.23,114,22
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:27,175.25,175.27,175.25,175.27,1997,84
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:27,135.4,135.41,135.4,135.41,811,13
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:27,112.345,112.345,112.34,112.345,168,13
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:27,225.86,225.92,225.84,225.92,76,28
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:27,169.96,169.97,169.95,169.97,334,29
DE000C4YRXX6,ROY,ROY,GB00B03MLX29,EUR,OPT,20201218,13,Call,ROY SI 20201218 PS AM C 13.00 0,2,4908592,2020-11-24,08:27,2.24,2.24,2.24,2.24,1864,10
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:27,13218.5,13220,13214,13217.5,88,73
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:27,13218,13220,13214,13218,42,37
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:27,73.6,73.6,73.6,73.6,706,5
DE000C47BQB4,FESI,SXIE,EU0009658442,EUR,FUT,20201218,,,FESI SI 20201218 CS,,5035783,2020-11-24,08:27,259.5,259.5,259.5,259.5,1,1
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:27,10499,10502,10499,10501,22,21
DE000C47BW95,FSTE,SXEP,EU0009658780,EUR,FUT,20201218,,,FSTE SI 20201218 CS,,5035985,2020-11-24,08:27,235.9,236,235.9,236,68,18
DE000C47BWM9,FSTU,SX6P,EU0009658962,EUR,FUT,20201218,,,FSTU SI 20201218 CS,,5035997,2020-11-24,08:27,374.2,374.2,374.2,374.2,2,2
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:27,391,391.1,391,391.1,36,17
DE000C47GCF4,ANN,ANN,DE000A1ML7J1,EUR,OPT,20210319,40,Put,ANN SI 20210319 PS AM P 40.00 0,2,5041183,2020-11-24,08:27,0.22,0.22,0.22,0.22,1,1
DE000C47VQP2,NOVN,NOVN,CH0012005267,CHF,OPT,20210319,88,Call,NOVN SI 20210319 PS AM C 88.00 0,1,5056624,2020-11-24,08:27,0.62,0.62,0.62,0.62,11,2
DE000C47Z7T8,SGE,SGE,FR0000130809,EUR,OPT,20210319,11,Put,SGE SI 20210319 PS AM P 11.00 0,4,5060674,2020-11-24,08:27,0.16,0.16,0.16,0.16,1,1
DE000C48QMX3,CBK,CBK,DE000CBK1001,EUR,OPT,20210319,5.2,Put,CBK SI 20210319 PS AM P 5.20 0,5,5088954,2020-11-24,08:27,0.45,0.45,0.45,0.45,200,1
DE000C5AH150,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20201216,,,FVS SI 20201216 CS,,5137979,2020-11-24,08:27,20.9,20.9,20.9,20.9,10,1
DE000C5C7RC8,LISN,LIS,CH0010570759,CHF,OPT,20210319,80000,Put,LISN SI 20210319 PS AM P 80000 0,2,5189232,2020-11-24,08:27,2258.45,2258.45,2258.45,2258.45,1,1
DE000C5C7RN5,LISN,LIS,CH0010570759,CHF,OPT,20210319,82000,Put,LISN SI 20210319 PS AM P 82000 0,2,5189242,2020-11-24,08:27,3059.75,3059.75,3059.75,3059.75,1,1
DE000C5CDTJ6,LISP,LISP,CH0010570767,CHF,OPT,20210319,7480,Put,LISP SI 20210319 PS AM P 7480.0 0,4,5193860,2020-11-24,08:27,200,200,200,200,15,1
DE000C5J1QP8,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3325,Put,OESX SI 20201218 CS EU P 3325 0,1,5338895,2020-11-24,08:27,23.9,23.9,23.9,23.9,34,1
DE000C5LTE05,WCH,WCH,DE000WCH8881,EUR,OPT,20210319,88,Put,WCH SI 20210319 PS AM P 88.00 0,3,5425853,2020-11-24,08:27,3.1,3.1,3.1,3.1,10,2
DE000C5M12J8,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3300,Put,OESX SI 20210115 CS EU P 3300 0,1,5430118,2020-11-24,08:27,44.8,44.8,44.8,44.8,5,1
DE000C5MWV16,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20210317,,,FVS SI 20210317 CS,,5459923,2020-11-24,08:27,21.95,21.95,21.95,21.95,6,1
DE000C5T0JK4,GXI,GXI,DE000A0LD6E6,EUR,OPT,20201218,91,Put,GXI SI 20201218 PS AM P 91.00 0,1,5610333,2020-11-24,08:27,0.85,0.85,0.85,0.85,55,1
DE000C5T3D34,LHA,LHA,DE0008232125,EUR,OPT,20201218,8.4,Put,LHA SI 20201218 PS AM P 8.40 0,3,5613615,2020-11-24,08:27,0.12,0.12,0.12,0.12,15,1
DE000C5YMLU5,ODX1,DAX,DE0008469008,EUR,OPT,20201204,13600,Call,ODX1 SI 20201204 CS EU C 13600 0,1,5773358,2020-11-24,08:27,32,32,32,32,3,1
DE000C5YPXC1,EOA1,EOA,DE000ENAG999,EUR,OPT,20201204,9.2,Put,EOA1 SI 20201204 PS AM P 9.20 0,1,5776028,2020-11-24,08:27,0.24,0.24,0.24,0.24,4,1
DE000C5Z62K3,PEU,PEU,FR0000121501,EUR,OPT,20210115,19.6,Call,PEU SI 20210115 PS AM C 19.60 0,1,5788760,2020-11-24,08:27,1,1,1,1,5,1
DE000C5Z7K04,TOTB,TOTB,FR0000120271,EUR,OPT,20210115,33,Put,TOTB SI 20210115 PS AM P 33.00 0,1,5790475,2020-11-24,08:27,0.46,0.46,0.46,0.46,5,1
DE000C5ZFUG6,ROY4,ROY,GB00B03MLX29,EUR,OPT,20201127,15,Put,ROY4 SI 20201127 PS AM P 15.00 0,1,5799024,2020-11-24,08:27,0.15,0.15,0.15,0.15,1,1
DE000C5ZGK63,TUI,TUI,DE000TUAG000,EUR,OPT,20210115,6,Put,TUI SI 20210115 PS AM P 6.00 0,4,5799864,2020-11-24,08:27,0.72,0.72,0.72,0.72,1,1
DE000C5ZSCK9,LHA2,LHA,DE0008232125,EUR,OPT,20201211,10,Put,LHA2 SI 20201211 PS AM P 10.00 0,1,5805805,2020-11-24,08:27,0.39,0.39,0.39,0.39,7,1
DE000C50SJM4,RNL,RNL,FR0000131906,EUR,OPT,20210319,40,Put,RNL SI 20210319 PS AM P 40.00 0,1,5822321,2020-11-24,08:27,8.3,8.3,8.3,8.3,11,1
DE000C51D2W2,KNIN,KNI,CH0025238863,CHF,OPT,20210219,215,Call,KNIN SI 20210219 PS AM C 215.00 0,5,5840243,2020-11-24,08:27,1.65,1.65,1.65,1.65,10,1
DE000C2ACS95,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3650,Call,OESX SI 20201218 CS EU C 3650 0,1,27308,2020-11-24,08:28,10.5,10.5,10.5,10.5,16,1
DE000C8BJLC1,ABBN,ABBN,CH0012221716,CHF,OPT,20201218,24,Call,ABBN SI 20201218 PS AM C 24.00 0,2,1552369,2020-11-24,08:28,0.82,0.82,0.82,0.82,1,1
DE000C8BRKR4,ROY,ROY,GB00B03MLX29,EUR,OPT,20201218,16,Call,ROY SI 20201218 PS AM C 16.00 0,2,1564965,2020-11-24,08:28,0.24,0.24,0.24,0.24,2,1
DE000C0L4GA6,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13000,Call,ODAX SI 20201218 CS EU C 13000 0,1,2207006,2020-11-24,08:28,404,404,402,402,35,2
DE000C1JX5L8,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2950,Put,OESX SI 20201218 CS EU P 2950 0,1,2850572,2020-11-24,08:28,3.5,3.5,3.5,3.5,550,11
DE000C11BM57,DSM,DSM,NL0000009827,EUR,OPT,20201218,120,Call,DSM SI 20201218 PS AM C 120.00 0,2,2938770,2020-11-24,08:28,19.35,19.35,19.35,19.35,20,3
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:28,3493,3494,3492,3492,1030,56
DE000C243RF7,IDI,IDI,CH0363463438,CHF,OPT,20201218,24,Put,IDI SI 20201218 PS AM P 24.00 0,1,3696464,2020-11-24,08:28,0.12,0.12,0.12,0.12,10,1
DE000C3UM2J5,NOVN,NOVN,CH0012005267,CHF,OPT,20201218,84,Call,NOVN SI 20201218 PS AM C 84.00 0,1,3997531,2020-11-24,08:28,0.47,0.47,0.47,0.47,10,1
DE000C36DQB3,IDI,IDI,CH0363463438,CHF,OPT,20210618,24,Put,IDI SI 20210618 PS AM P 24.00 0,1,4171635,2020-11-24,08:28,1.35,1.35,1.35,1.35,1,1
DE000C4BWJS3,IBE,IBE,ES0144580Y14,EUR,OPT,20201218,10,Put,IBE SI 20201218 PS AM P 10.00 0,2,4311269,2020-11-24,08:28,0.03,0.03,0.03,0.03,25,1
DE000C4QPR42,ODAX,DAX,DE0008469008,EUR,OPT,20201218,11350,Put,ODAX SI 20201218 CS EU P 11350 0,1,4615450,2020-11-24,08:28,22.3,22.3,22.3,22.3,1,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:28,151.24,151.24,151.22,151.22,26,10
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:28,175.27,175.28,175.26,175.26,1068,58
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:28,135.41,135.41,135.41,135.41,332,18
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:28,112.345,112.35,112.34,112.345,3839,35
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:28,225.92,225.96,225.88,225.88,87,35
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:28,169.98,169.98,169.96,169.96,202,26
DE000C448JB8,EAD,EAD,NL0000235190,EUR,OPT,20210618,48,Put,EAD SI 20210618 PS AM P 48.00 0,1,4948378,2020-11-24,08:28,0.45,0.45,0.45,0.45,105,1
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:28,13218,13222,13212.5,13216,111,81
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:28,13218,13222,13212,13216,109,81
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:28,73.6,73.6,73.6,73.6,159,4
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:28,10501,10502,10499,10500,36,24
DE000C47BW79,FSTB,SX7P,EU0009658806,EUR,FUT,20201218,,,FSTB SI 20201218 CS,,5035983,2020-11-24,08:28,109.4,109.4,109.4,109.4,59,2
DE000C47BWB2,FSTG,SXNP,EU0009658905,EUR,FUT,20201218,,,FSTG SI 20201218 CS,,5035987,2020-11-24,08:28,616.5,616.5,616.5,616.5,5,4
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:28,391,391,391,391,49,15
DE000C47TGE1,LHA,LHA,DE0008232125,EUR,OPT,20210319,9,Put,LHA SI 20210319 PS AM P 9.00 0,3,5054031,2020-11-24,08:28,0.75,0.75,0.75,0.75,4,1
DE000C47VQP2,NOVN,NOVN,CH0012005267,CHF,OPT,20210319,88,Call,NOVN SI 20210319 PS AM C 88.00 0,1,5056624,2020-11-24,08:28,0.61,0.61,0.61,0.61,25,1
DE000C48K936,MUV2,MUV2,DE0008430026,EUR,OPT,20210319,260,Call,MUV2 SI 20210319 PS AM C 260.00 0,7,5085452,2020-11-24,08:28,5.1,5.1,5.1,5.1,5,1
DE000C5AH150,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20201216,,,FVS SI 20201216 CS,,5137979,2020-11-24,08:28,20.9,20.9,20.9,20.9,8,2
DE000C5AM7N8,HFG,HFG,DE000A161408,EUR,OPT,20201218,50,Call,HFG SI 20201218 PS AM C 50.00 0,1,5140192,2020-11-24,08:28,1.45,1.45,1.45,1.45,1,1
DE000C5E7FM0,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20210120,,,FVS SI 20210120 CS,,5256489,2020-11-24,08:28,21.7,21.7,21.7,21.7,9,2
DE000C5GTXB2,FGBL,,,EUR,FUT,20210308,,,FGBL SI 20210308 PS,,5315923,2020-11-24,08:28,177.62,177.63,177.62,177.63,7,3
DE000C5LT632,POR3,POR3,DE000PAH0038,EUR,OPT,20210618,72,Call,POR3 SI 20210618 PS AM C 72.00 0,8,5425584,2020-11-24,08:28,1,1,1,1,5,1
DE000C5M12X9,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3475,Call,OESX SI 20210115 CS EU C 3475 0,1,5430131,2020-11-24,08:28,105,105,105,105,1,1
